,invoice_id,customer_id,invoice_date,billing_address,billing_city,billing_state,billing_country,billing_postal_code,total,latlon,weather_json,weather_desc,weather_state,precipitation,FeelsLikeF
340,341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,"(42.1497, -74.9384)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'23', u'FeelsLikeF': u'19', u'FeelsLikeC': u'-7', u'DewPointC': u'-8', u'windspeedMiles': u'14', u'DewPointF': u'17', u'HeatIndexF': u'25', u'cloudcover': u'46', u'HeatIndexC': u'-4', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'6', u'pressure': u'1032', u'WindGustKmph': u'9', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'SSE', u'weatherCode': u'116', u'tempC': u'-2', u'tempF': u'29', u'WindChillF': u'19', u'WindChillC': u'-7', u'winddirDegree': u'160', u'humidity': u'72', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'29', u'mintempF': u'18', u'mintempC': u'-8', u'maxtempC': u'-2', u'date': u'2013-02-07', u'astronomy': [{u'sunset': u'06:22 PM', u'moonset': u'03:42 PM', u'moonrise': u'05:45 AM', u'sunrise': u'08:06 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 42.15 and Lon -74.94', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.0,19.0
341,342,32,2013-02-15,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,0.99,"(49.883333, -97.166667)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'20', u'FeelsLikeF': u'4', u'FeelsLikeC': u'-16', u'DewPointC': u'-10', u'windspeedMiles': u'13', u'DewPointF': u'14', u'HeatIndexF': u'17', u'cloudcover': u'69', u'HeatIndexC': u'-8', u'precipMM': u'0.2', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'}], u'WindGustMiles': u'14', u'pressure': u'1030', u'WindGustKmph': u'23', u'weatherDesc': [{u'value': u'Cloudy '}], u'winddir16Point': u'NW', u'weatherCode': u'119', u'tempC': u'-8', u'tempF': u'18', u'WindChillF': u'4', u'WindChillC': u'-16', u'winddirDegree': u'314', u'humidity': u'84', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'18', u'mintempF': u'-3', u'mintempC': u'-20', u'maxtempC': u'-8', u'date': u'2013-02-15', u'astronomy': [{u'sunset': u'06:48 PM', u'moonset': u'12:26 AM', u'moonrise': u'10:38 AM', u'sunrise': u'08:38 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 49.88 and Lon -97.17', u'type': u'LatLon'}]}}",Cloudy ,Clouds,0.2,4.0
342,343,33,2013-02-28,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98,"(62.45, -114.35)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'26', u'FeelsLikeF': u'-10', u'FeelsLikeC': u'-24', u'DewPointC': u'-15', u'windspeedMiles': u'16', u'DewPointF': u'5', u'HeatIndexF': u'6', u'cloudcover': u'100', u'HeatIndexC': u'-14', u'precipMM': u'0.9', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png'}], u'WindGustMiles': u'18', u'pressure': u'1018', u'WindGustKmph': u'29', u'weatherDesc': [{u'value': u'Light snow'}], u'winddir16Point': u'ESE', u'weatherCode': u'326', u'tempC': u'-9', u'tempF': u'16', u'WindChillF': u'-10', u'WindChillC': u'-24', u'winddirDegree': u'112', u'humidity': u'95', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'16', u'mintempF': u'13', u'mintempC': u'-10', u'maxtempC': u'-9', u'date': u'2013-02-28', u'astronomy': [{u'sunset': u'06:58 PM', u'moonset': u'08:45 AM', u'moonrise': u'11:53 PM', u'sunrise': u'08:43 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 62.45 and Lon -114.35', u'type': u'LatLon'}]}}",Light snow,Snow,0.9,-10.0
343,344,35,2013-02-28,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98,"(41.2667, -8.0833)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'14', u'FeelsLikeF': u'45', u'FeelsLikeC': u'7', u'DewPointC': u'2', u'windspeedMiles': u'9', u'DewPointF': u'36', u'HeatIndexF': u'49', u'cloudcover': u'8', u'HeatIndexC': u'9', u'precipMM': u'0.1', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'9', u'pressure': u'1016', u'WindGustKmph': u'15', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'ENE', u'weatherCode': u'113', u'tempC': u'11', u'tempF': u'51', u'WindChillF': u'45', u'WindChillC': u'7', u'winddirDegree': u'68', u'humidity': u'62', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'51', u'mintempF': u'27', u'mintempC': u'-3', u'maxtempC': u'11', u'date': u'2013-02-28', u'astronomy': [{u'sunset': u'06:22 PM', u'moonset': u'08:08 AM', u'moonrise': u'09:37 PM', u'sunrise': u'07:08 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 41.27 and Lon -8.08', u'type': u'LatLon'}]}}",Sunny,Sun,0.1,45.0
344,345,37,2013-03-01,Berger Straße 10,Frankfurt,,Germany,60316,3.96,"(50.1193, 8.698)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'12', u'FeelsLikeF': u'38', u'FeelsLikeC': u'4', u'DewPointC': u'3', u'windspeedMiles': u'7', u'DewPointF': u'38', u'HeatIndexF': u'42', u'cloudcover': u'61', u'HeatIndexC': u'5', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'6', u'pressure': u'1026', u'WindGustKmph': u'9', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'N', u'weatherCode': u'116', u'tempC': u'5', u'tempF': u'40', u'WindChillF': u'38', u'WindChillC': u'4', u'winddirDegree': u'350', u'humidity': u'86', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'40', u'mintempF': u'28', u'mintempC': u'-3', u'maxtempC': u'5', u'date': u'2013-03-01', u'astronomy': [{u'sunset': u'06:07 PM', u'moonset': u'08:18 AM', u'moonrise': u'10:54 PM', u'sunrise': u'07:09 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 50.12 and Lon 8.70', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.0,38.0
345,346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,"(45.7542, 4.8309)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'9', u'FeelsLikeF': u'36', u'FeelsLikeC': u'2', u'DewPointC': u'1', u'windspeedMiles': u'6', u'DewPointF': u'34', u'HeatIndexF': u'40', u'cloudcover': u'72', u'HeatIndexC': u'4', u'precipMM': u'0.5', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'}], u'WindGustMiles': u'6', u'pressure': u'1020', u'WindGustKmph': u'10', u'weatherDesc': [{u'value': u'Cloudy '}], u'winddir16Point': u'N', u'weatherCode': u'119', u'tempC': u'5', u'tempF': u'41', u'WindChillF': u'36', u'WindChillC': u'2', u'winddirDegree': u'350', u'humidity': u'80', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'41', u'mintempF': u'27', u'mintempC': u'-3', u'maxtempC': u'5', u'date': u'2013-03-02', u'astronomy': [{u'sunset': u'06:29 PM', u'moonset': u'09:17 AM', u'moonrise': u'No moonrise', u'sunrise': u'07:18 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 45.75 and Lon 4.83', u'type': u'LatLon'}]}}",Cloudy ,Clouds,0.5,36.0
346,347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,"(41.9, 12.4833)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'23', u'FeelsLikeF': u'62', u'FeelsLikeC': u'17', u'DewPointC': u'6', u'windspeedMiles': u'14', u'DewPointF': u'42', u'HeatIndexF': u'62', u'cloudcover': u'9', u'HeatIndexC': u'17', u'precipMM': u'1.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'17', u'pressure': u'1019', u'WindGustKmph': u'27', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'SE', u'weatherCode': u'113', u'tempC': u'15', u'tempF': u'60', u'WindChillF': u'62', u'WindChillC': u'17', u'winddirDegree': u'145', u'humidity': u'49', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'60', u'mintempF': u'49', u'mintempC': u'9', u'maxtempC': u'15', u'date': u'2013-03-05', u'astronomy': [{u'sunset': u'06:05 PM', u'moonset': u'11:23 AM', u'moonrise': u'01:38 AM', u'sunrise': u'06:38 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 41.90 and Lon 12.48', u'type': u'LatLon'}]}}",Sunny,Sun,1.0,62.0
347,348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,"(38.72635, -9.14843)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'34', u'FeelsLikeF': u'55', u'FeelsLikeC': u'13', u'DewPointC': u'10', u'windspeedMiles': u'21', u'DewPointF': u'50', u'HeatIndexF': u'59', u'cloudcover': u'62', u'HeatIndexC': u'15', u'precipMM': u'12.9', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'}], u'WindGustMiles': u'28', u'pressure': u'1010', u'WindGustKmph': u'45', u'weatherDesc': [{u'value': u'Light rain shower'}], u'winddir16Point': u'WSW', u'weatherCode': u'353', u'tempC': u'15', u'tempF': u'58', u'WindChillF': u'55', u'WindChillC': u'13', u'winddirDegree': u'254', u'humidity': u'71', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'58', u'mintempF': u'54', u'mintempC': u'12', u'maxtempC': u'15', u'date': u'2013-03-10', u'astronomy': [{u'sunset': u'06:39 PM', u'moonset': u'05:33 PM', u'moonrise': u'05:48 AM', u'sunrise': u'06:55 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 38.73 and Lon -9.15', u'type': u'LatLon'}]}}",Light rain shower,Rain,12.9,55.0
348,349,11,2013-03-18,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,0.99,"(-7.5166667, -38.6)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'9', u'FeelsLikeF': u'96', u'FeelsLikeC': u'36', u'DewPointC': u'20', u'windspeedMiles': u'6', u'DewPointF': u'68', u'HeatIndexF': u'96', u'cloudcover': u'38', u'HeatIndexC': u'36', u'precipMM': u'5.1', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'}], u'WindGustMiles': u'7', u'pressure': u'1010', u'WindGustKmph': u'11', u'weatherDesc': [{u'value': u'Patchy rain nearby'}], u'winddir16Point': u'ESE', u'weatherCode': u'176', u'tempC': u'32', u'tempF': u'89', u'WindChillF': u'91', u'WindChillC': u'33', u'winddirDegree': u'108', u'humidity': u'48', u'visibility': u'9', u'time': u'24'}], u'maxtempF': u'89', u'mintempF': u'69', u'mintempC': u'20', u'maxtempC': u'32', u'date': u'2013-03-18', u'astronomy': [{u'sunset': u'05:46 PM', u'moonset': u'11:00 PM', u'moonrise': u'11:00 AM', u'sunrise': u'05:39 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat -7.52 and Lon -38.60', u'type': u'LatLon'}]}}",Patchy rain nearby,Rain,5.1,96.0
349,350,12,2013-03-31,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,1.98,"(61.16667, -149.25056)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'16', u'FeelsLikeF': u'22', u'FeelsLikeC': u'-5', u'DewPointC': u'-3', u'windspeedMiles': u'10', u'DewPointF': u'27', u'HeatIndexF': u'28', u'cloudcover': u'65', u'HeatIndexC': u'-2', u'precipMM': u'5.6', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'6', u'pressure': u'1017', u'WindGustKmph': u'10', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'S', u'weatherCode': u'113', u'tempC': u'4', u'tempF': u'38', u'WindChillF': u'22', u'WindChillC': u'-5', u'winddirDegree': u'173', u'humidity': u'90', u'visibility': u'6', u'time': u'24'}], u'maxtempF': u'38', u'mintempF': u'31', u'mintempC': u'0', u'maxtempC': u'4', u'date': u'2013-03-31', u'astronomy': [{u'sunset': u'08:41 PM', u'moonset': u'09:02 AM', u'moonrise': u'02:13 AM', u'sunrise': u'07:22 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 61.17 and Lon -149.25', u'type': u'LatLon'}]}}",Sunny,Sun,5.6,22.0
350,351,14,2013-03-31,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,1.98,"(53.55, -113.5)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'12', u'FeelsLikeF': u'26', u'FeelsLikeC': u'-3', u'DewPointC': u'-2', u'windspeedMiles': u'8', u'DewPointF': u'28', u'HeatIndexF': u'31', u'cloudcover': u'68', u'HeatIndexC': u'-1', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'8', u'pressure': u'1023', u'WindGustKmph': u'12', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'SSW', u'weatherCode': u'116', u'tempC': u'2', u'tempF': u'36', u'WindChillF': u'26', u'WindChillC': u'-3', u'winddirDegree': u'213', u'humidity': u'90', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'36', u'mintempF': u'31', u'mintempC': u'-1', u'maxtempC': u'2', u'date': u'2013-03-31', u'astronomy': [{u'sunset': u'08:08 PM', u'moonset': u'09:23 AM', u'moonrise': u'12:55 AM', u'sunrise': u'07:09 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 53.55 and Lon -113.50', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.0,26.0
351,352,16,2013-04-01,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,3.96,"(45.1847222, -88.4736111)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'27', u'FeelsLikeF': u'13', u'FeelsLikeC': u'-10', u'DewPointC': u'-10', u'windspeedMiles': u'17', u'DewPointF': u'15', u'HeatIndexF': u'26', u'cloudcover': u'65', u'HeatIndexC': u'-4', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'}], u'WindGustMiles': u'17', u'pressure': u'1020', u'WindGustKmph': u'28', u'weatherDesc': [{u'value': u'Cloudy '}], u'winddir16Point': u'WNW', u'weatherCode': u'119', u'tempC': u'-3', u'tempF': u'27', u'WindChillF': u'13', u'WindChillC': u'-10', u'winddirDegree': u'300', u'humidity': u'62', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'27', u'mintempF': u'20', u'mintempC': u'-7', u'maxtempC': u'-3', u'date': u'2013-04-01', u'astronomy': [{u'sunset': u'07:22 PM', u'moonset': u'10:09 AM', u'moonrise': u'12:42 AM', u'sunrise': u'06:34 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 45.18 and Lon -88.47', u'type': u'LatLon'}]}}",Cloudy ,Clouds,0.0,13.0
352,353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,"(34.35753, -119.12603)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'21', u'FeelsLikeF': u'70', u'FeelsLikeC': u'21', u'DewPointC': u'11', u'windspeedMiles': u'13', u'DewPointF': u'52', u'HeatIndexF': u'75', u'cloudcover': u'9', u'HeatIndexC': u'24', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'11', u'pressure': u'1017', u'WindGustKmph': u'18', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'WSW', u'weatherCode': u'113', u'tempC': u'18', u'tempF': u'64', u'WindChillF': u'70', u'WindChillC': u'21', u'winddirDegree': u'250', u'humidity': u'41', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'64', u'mintempF': u'52', u'mintempC': u'11', u'maxtempC': u'18', u'date': u'2013-04-02', u'astronomy': [{u'sunset': u'07:19 PM', u'moonset': u'11:49 AM', u'moonrise': u'01:18 AM', u'sunrise': u'06:42 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 34.36 and Lon -119.13', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,70.0
353,354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,"(32.7065, -97.3375)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'17', u'FeelsLikeF': u'67', u'FeelsLikeC': u'20', u'DewPointC': u'7', u'windspeedMiles': u'10', u'DewPointF': u'45', u'HeatIndexF': u'67', u'cloudcover': u'0', u'HeatIndexC': u'20', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'7', u'pressure': u'1023', u'WindGustKmph': u'11', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'S', u'weatherCode': u'113', u'tempC': u'22', u'tempF': u'72', u'WindChillF': u'67', u'WindChillC': u'20', u'winddirDegree': u'180', u'humidity': u'50', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'72', u'mintempF': u'55', u'mintempC': u'13', u'maxtempC': u'22', u'date': u'2013-04-05', u'astronomy': [{u'sunset': u'07:53 PM', u'moonset': u'03:32 PM', u'moonrise': u'04:05 AM', u'sunrise': u'07:12 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 32.71 and Lon -97.34', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,67.0
354,355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,"(41.2667, -8.0833)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'17', u'FeelsLikeF': u'56', u'FeelsLikeC': u'13', u'DewPointC': u'14', u'windspeedMiles': u'10', u'DewPointF': u'57', u'HeatIndexF': u'57', u'cloudcover': u'100', u'HeatIndexC': u'14', u'precipMM': u'6.4', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'}], u'WindGustMiles': u'9', u'pressure': u'1015', u'WindGustKmph': u'15', u'weatherDesc': [{u'value': u'Light rain'}], u'winddir16Point': u'SSW', u'weatherCode': u'296', u'tempC': u'14', u'tempF': u'58', u'WindChillF': u'56', u'WindChillC': u'13', u'winddirDegree': u'208', u'humidity': u'99', u'visibility': u'9', u'time': u'24'}], u'maxtempF': u'58', u'mintempF': u'53', u'mintempC': u'12', u'maxtempC': u'14', u'date': u'2013-04-10', u'astronomy': [{u'sunset': u'07:07 PM', u'moonset': u'07:30 PM', u'moonrise': u'05:50 AM', u'sunrise': u'06:01 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 41.27 and Lon -8.08', u'type': u'LatLon'}]}}",Light rain,Rain,6.4,56.0
355,356,49,2013-04-18,Ordynacka 10,Warsaw,,Poland,00-358,0.99,"(52.25, 21.0)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'19', u'FeelsLikeF': u'72', u'FeelsLikeC': u'22', u'DewPointC': u'9', u'windspeedMiles': u'12', u'DewPointF': u'48', u'HeatIndexF': u'76', u'cloudcover': u'3', u'HeatIndexC': u'24', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'14', u'pressure': u'1018', u'WindGustKmph': u'22', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'S', u'weatherCode': u'113', u'tempC': u'21', u'tempF': u'70', u'WindChillF': u'72', u'WindChillC': u'22', u'winddirDegree': u'184', u'humidity': u'42', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'70', u'mintempF': u'50', u'mintempC': u'10', u'maxtempC': u'21', u'date': u'2013-04-18', u'astronomy': [{u'sunset': u'06:39 PM', u'moonset': u'12:55 AM', u'moonrise': u'10:16 AM', u'sunrise': u'04:32 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 52.25 and Lon 21.00', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,72.0
356,357,50,2013-05-01,C/ San Bernardo 85,Madrid,,Spain,28015,1.98,"(40.4259, -3.6854)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'6', u'FeelsLikeF': u'63', u'FeelsLikeC': u'17', u'DewPointC': u'7', u'windspeedMiles': u'4', u'DewPointF': u'44', u'HeatIndexF': u'63', u'cloudcover': u'30', u'HeatIndexC': u'17', u'precipMM': u'1.6', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'}], u'WindGustMiles': u'5', u'pressure': u'1015', u'WindGustKmph': u'8', u'weatherDesc': [{u'value': u'Patchy rain nearby'}], u'winddir16Point': u'SW', u'weatherCode': u'176', u'tempC': u'17', u'tempF': u'63', u'WindChillF': u'63', u'WindChillC': u'17', u'winddirDegree': u'223', u'humidity': u'50', u'visibility': u'9', u'time': u'24'}], u'maxtempF': u'63', u'mintempF': u'43', u'mintempC': u'6', u'maxtempC': u'17', u'date': u'2013-05-01', u'astronomy': [{u'sunset': u'08:10 PM', u'moonset': u'11:36 AM', u'moonrise': u'01:10 AM', u'sunrise': u'06:14 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 40.43 and Lon -3.69', u'type': u'LatLon'}]}}",Patchy rain nearby,Rain,1.6,63.0
357,358,52,2013-05-01,202 Hoxton Street,London,,United Kingdom,N1 5LH,1.98,"(51.5328780404, -0.0783149826909)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'13', u'FeelsLikeF': u'61', u'FeelsLikeC': u'16', u'DewPointC': u'4', u'windspeedMiles': u'8', u'DewPointF': u'40', u'HeatIndexF': u'61', u'cloudcover': u'13', u'HeatIndexC': u'16', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'9', u'pressure': u'1024', u'WindGustKmph': u'14', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'NE', u'weatherCode': u'113', u'tempC': u'15', u'tempF': u'59', u'WindChillF': u'61', u'WindChillC': u'16', u'winddirDegree': u'42', u'humidity': u'46', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'59', u'mintempF': u'35', u'mintempC': u'2', u'maxtempC': u'15', u'date': u'2013-05-01', u'astronomy': [{u'sunset': u'07:24 PM', u'moonset': u'09:52 AM', u'moonrise': u'12:26 AM', u'sunrise': u'04:32 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 51.53 and Lon -0.08', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,61.0
358,359,54,2013-05-02,110 Raeburn Pl,Edinburgh,,United Kingdom,EH4 1HH,3.96,"(55.9594005587, -3.2124232419)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'23', u'FeelsLikeF': u'53', u'FeelsLikeC': u'12', u'DewPointC': u'4', u'windspeedMiles': u'14', u'DewPointF': u'39', u'HeatIndexF': u'56', u'cloudcover': u'45', u'HeatIndexC': u'13', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'12', u'pressure': u'1022', u'WindGustKmph': u'19', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'S', u'weatherCode': u'116', u'tempC': u'13', u'tempF': u'55', u'WindChillF': u'53', u'WindChillC': u'12', u'winddirDegree': u'185', u'humidity': u'52', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'55', u'mintempF': u'44', u'mintempC': u'6', u'maxtempC': u'13', u'date': u'2013-05-02', u'astronomy': [{u'sunset': u'07:54 PM', u'moonset': u'11:08 AM', u'moonrise': u'01:28 AM', u'sunrise': u'04:26 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 55.96 and Lon -3.21', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.0,53.0
